scenario,split,cohort,method,configuration,run,checkpoint,packet_loss,target_reduction,n_available,n_tx_attempts,n_delivered,transmission_rate,transmission_reduction,mae,event_tp,event_fp,event_fn,precision,recall,f1,aoi_raw,mae_ok,event_ok,aoi_ok,all_constraints_satisfied,n_true_events,aggregation,source,packet_loss_mode,notes
validation_cohort,val,final,cmappo_kl,tau=0.5,3407,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_3407\best_model.pt,0.0,,206815.0,46486.0,46486.0,0.2247709305417885,0.7752290694582115,8.72362454702518,822.0,9.0,4.0,0.9891696750902528,0.9951573849878934,0.992154496077248,1.8992691649821176,True,True,True,True,826.0,single_run,revision_eval,none,Frozen final KL-CMAPPO; no retraining
validation_cohort,val,final,cmappo_kl,tau=0.5,9999,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_9999\best_model.pt,0.0,,206815.0,46927.0,46927.0,0.2269032710393346,0.7730967289606654,8.730661463024116,821.0,11.0,5.0,0.986778846153846,0.9939467312348668,0.9903498190591074,1.8583385165604105,True,True,True,True,826.0,single_run,revision_eval,none,Frozen final KL-CMAPPO; no retraining
heldout_sensors,val,heldout,campus_senserl_bc,tau=0.5,42,legacy_frozen_csv,0.0,,203488.0,42465.0,42465.0,0.2086855244535304,0.7913144755464696,9.29489576023301,1683.0,56.0,9.0,0.9677975848188616,0.9946808510638298,0.9810550859807636,2.078207121754004,False,True,True,False,1692.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,test,heldout,campus_senserl_bc,tau=0.5,42,legacy_frozen_csv,0.0,,211524.0,43234.0,43234.0,0.2043928821315784,0.7956071178684215,8.961655475667003,1224.0,39.0,7.0,0.9691211401425178,0.9943135662063364,0.9815557337610266,2.099665681853522,True,True,True,True,1231.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,val,heldout,campus_senserl_bc,tau=0.5,123,legacy_frozen_csv,0.0,,203488.0,42234.0,42234.0,0.2075503223777323,0.7924496776222676,9.303186277549704,1683.0,54.0,9.0,0.9689119170984456,0.9946808510638298,0.9816272965879264,2.093181464779972,False,True,True,False,1692.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,test,heldout,campus_senserl_bc,tau=0.5,123,legacy_frozen_csv,0.0,,211524.0,43002.0,43002.0,0.2032960798774607,0.7967039201225393,8.965802684515968,1225.0,36.0,6.0,0.971451229183188,0.9951259138911456,0.9831460674157304,2.123895972632561,True,True,True,True,1231.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,val,heldout,campus_senserl_bc,tau=0.5,2024,legacy_frozen_csv,0.0,,203488.0,41741.0,41741.0,0.205127575090423,0.794872424909577,9.574007555008748,1682.0,75.0,10.0,0.9573136027319294,0.9940898345153664,0.9753551754131632,2.128751360597108,False,True,True,False,1692.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,test,heldout,campus_senserl_bc,tau=0.5,2024,legacy_frozen_csv,0.0,,211524.0,42539.0,42539.0,0.2011072029651481,0.7988927970348518,9.033115365269106,1225.0,38.0,6.0,0.9699129057798892,0.9951259138911456,0.9823576583801124,2.160091743119266,False,True,True,False,1231.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,val,heldout,campus_senserl_bc,tau=0.5,3407,legacy_frozen_csv,0.0,,203488.0,41919.0,41919.0,0.2060023195470986,0.7939976804529014,9.242589853251552,1686.0,50.0,6.0,0.9711981566820276,0.99645390070922,0.9836639439906651,2.1159889597263257,False,True,True,False,1692.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,test,heldout,campus_senserl_bc,tau=0.5,3407,legacy_frozen_csv,0.0,,211524.0,42718.0,42718.0,0.201953442635351,0.7980465573646489,8.914694975297087,1225.0,26.0,6.0,0.9792166266986412,0.9951259138911456,0.9871071716357775,2.1322655885554345,True,True,True,True,1231.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,val,heldout,campus_senserl_bc,tau=0.5,9999,legacy_frozen_csv,0.0,,203488.0,42183.0,42183.0,0.2072996933480106,0.7927003066519893,9.258479278385668,1683.0,50.0,9.0,0.9711482977495672,0.9946808510638298,0.9827737226277372,2.096536308505676,False,True,True,False,1692.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
heldout_sensors,test,heldout,campus_senserl_bc,tau=0.5,9999,legacy_frozen_csv,0.0,,211524.0,42979.0,42979.0,0.2031873451712335,0.7968126548287665,8.918603340354208,1225.0,32.0,6.0,0.9745425616547336,0.9951259138911456,0.984726688102894,2.1155691183330743,True,True,True,True,1231.0,single_run,legacy_frozen_csv,none,Imported from frozen CSV; BC checkpoints missing in this clone.
validation_cohort,val,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.0,,,,,0.2024118173246621,0.7975881826753378,9.204679195085538,,,,0.970192326752546,0.9929782082324456,0.9814528134079998,2.125630539573939,False,True,True,False,,mean_of_n,legacy_frozen_summary,none,Imported from frozen CSV; BC checkpoints missing in this clone. Counts (n_available/n_tx) unavailable in summary.
frozen_temporal_test,test,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.0,,,,,0.1976983160022289,0.802301683997771,9.004188944374237,,,,0.8806468256300736,0.9254901960784314,0.9025008325008326,2.129224070906546,False,False,True,False,,mean_of_n,legacy_frozen_summary,none,Imported from frozen CSV; BC checkpoints missing in this clone. Counts (n_available/n_tx) unavailable in summary.
packet_loss,val,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.0,,,,,0.2024118173246621,0.7975881826753378,9.204679195085538,,,,,0.9929782082324456,,2.125630539573939,False,True,True,False,,mean_of_n,legacy_frozen_summary,per_attempt_legacy,Imported from frozen CSV; BC checkpoints missing in this clone. Legacy per-attempt loss; not the shared slot mask.
packet_loss,val,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.1,,,,,0.2193419239416869,0.780658076058313,9.434653987273911,,,,,0.9799031476997578,,2.1960954750427617,False,False,True,False,,mean_of_n,legacy_frozen_summary,per_attempt_legacy,Imported from frozen CSV; BC checkpoints missing in this clone. Legacy per-attempt loss; not the shared slot mask.
packet_loss,val,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.2,,,,,0.238683847883374,0.761316152116626,9.679017247501696,,,,,0.9680387409200968,,2.2839301819312703,False,False,True,False,,mean_of_n,legacy_frozen_summary,per_attempt_legacy,Imported from frozen CSV; BC checkpoints missing in this clone. Legacy per-attempt loss; not the shared slot mask.
packet_loss,val,final,campus_senserl_bc,tau=0.5 (legacy mean of 5),mean_of_5,legacy_frozen_summary,0.4,,,,,0.2914082634238329,0.708591736576167,10.319959578693814,,,,,0.94818401937046,,2.55880189706111,False,False,True,False,,mean_of_n,legacy_frozen_summary,per_attempt_legacy,Imported from frozen CSV; BC checkpoints missing in this clone. Legacy per-attempt loss; not the shared slot mask.
frozen_temporal_test,test,final,fixed_15,interval_steps=1 (15 min),deterministic,,0.0,,211758.0,211758.0,211758.0,1.0,0.0,,102.0,0.0,0.0,1.0,1.0,1.0,0.0001554968123153,,True,True,,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,fixed_30,interval_steps=2 (30 min),deterministic,,0.0,,211758.0,106077.0,106077.0,0.5009350296092709,0.499064970390729,9.36349012594506,45.0,76.0,57.0,0.371900826446281,0.4411764705882353,0.4035874439461883,0.530146944487638,False,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,fixed_45,interval_steps=3 (45 min),deterministic,,0.0,,211758.0,70634.0,70634.0,0.3335600071780051,0.6664399928219948,9.9274609563221,36.0,99.0,66.0,0.2666666666666666,0.3529411764705882,0.3037974683544304,1.1252837816824754,False,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,fixed_60,interval_steps=4 (60 min),deterministic,,0.0,,211758.0,52646.0,52646.0,0.2486139838872675,0.7513860161127325,10.550982955402484,27.0,63.0,75.0,0.3,0.2647058823529412,0.28125,1.7559633027522936,False,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,fixed_75,interval_steps=5 (75 min),deterministic,,0.0,,211758.0,42356.0,42356.0,0.2000207784357615,0.7999792215642384,10.849440974722848,26.0,72.0,76.0,0.2653061224489796,0.2549019607843137,0.2599999999999999,2.162770175711398,False,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,fixed_90,interval_steps=6 (90 min),deterministic,,0.0,,211758.0,35435.0,35435.0,0.1673372434571539,0.832662756542846,11.338452725963148,12.0,91.0,90.0,0.116504854368932,0.1176470588235294,0.1170731707317073,2.665234800186596,False,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze; not used for selection
frozen_temporal_test,test,final,semantic_expert,frozen_expert_thresholds,deterministic,,0.0,,211758.0,54092.0,54092.0,0.2554425334580039,0.7445574665419961,7.216203874012153,100.0,7.0,2.0,0.9345794392523364,0.9803921568627452,0.9569377990430622,1.7669841393251438,True,False,True,False,102.0,single_run,revision_eval,none,Test after VAL freeze
frozen_temporal_test,test,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",deterministic,,0.0,,211758.0,57606.0,57606.0,0.2720369478366815,0.7279630521633185,8.790012455238985,98.0,23.0,4.0,0.8099173553719008,0.9607843137254902,0.8789237668161435,1.4026162338672057,True,False,True,False,102.0,single_run,revision_eval,none,"VAL-selected Delta+heartbeat, frozen before test"
frozen_temporal_test,test,final,cmappo_kl,tau=0.5,42,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_42\best_model.pt,0.0,,211758.0,44277.0,44277.0,0.2090924545943955,0.7909075454056045,8.752401764976325,96.0,8.0,6.0,0.9230769230769232,0.9411764705882352,0.9320388349514565,2.03089721660706,True,False,True,False,102.0,single_run,revision_eval,none,Frozen 5-run test aggregate
frozen_temporal_test,test,final,cmappo_kl,tau=0.5,123,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_123\best_model.pt,0.0,,211758.0,47726.0,47726.0,0.2253799148084133,0.7746200851915866,8.454039455715957,98.0,9.0,4.0,0.9158878504672896,0.9607843137254902,0.9377990430622012,1.8786308505675635,True,False,True,False,102.0,single_run,revision_eval,none,Frozen 5-run test aggregate; seed 123 is the original single-seed paper report
frozen_temporal_test,test,final,cmappo_kl,tau=0.5,2024,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_2024\best_model.pt,0.0,,211758.0,44732.0,44732.0,0.2112411337470131,0.788758866252987,8.649365966975202,97.0,11.0,5.0,0.8981481481481481,0.9509803921568628,0.9238095238095236,2.014399004820401,True,False,True,False,102.0,single_run,revision_eval,none,Frozen 5-run test aggregate
frozen_temporal_test,test,final,cmappo_kl,tau=0.5,3407,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_3407\best_model.pt,0.0,,211758.0,46632.0,46632.0,0.2202136400986031,0.7797863599013969,8.57946053316861,97.0,7.0,5.0,0.9326923076923076,0.9509803921568628,0.941747572815534,1.920871559633028,True,False,True,False,102.0,single_run,revision_eval,none,Frozen 5-run test aggregate
frozen_temporal_test,test,final,cmappo_kl,tau=0.5,9999,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_9999\best_model.pt,0.0,,211758.0,47085.0,47085.0,0.2223528745076927,0.7776471254923072,8.62894949384538,98.0,11.0,4.0,0.8990825688073395,0.9607843137254902,0.9289099526066352,1.882358886642824,True,False,True,False,102.0,single_run,revision_eval,none,Frozen 5-run test aggregate
heldout_sensors,test,heldout,fixed_15,interval_steps=1 (15 min),deterministic,,0.0,,211524.0,211524.0,211524.0,1.0,0.0,,1231.0,0.0,0.0,1.0,1.0,1.0,6.219872492613902e-05,,True,True,,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,fixed_30,interval_steps=2 (30 min),deterministic,,0.0,,211524.0,106023.0,106023.0,0.5012339025358824,0.4987660974641176,11.635226206386667,1062.0,134.0,169.0,0.8879598662207357,0.8627132412672623,0.8751545117428925,0.5472088322189396,False,False,True,False,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,fixed_45,interval_steps=3 (45 min),deterministic,,0.0,,211524.0,70352.0,70352.0,0.3325958283693576,0.6674041716306424,13.423398407616242,964.0,219.0,267.0,0.8148774302620456,0.7831031681559708,0.7986743993371996,1.1287824599595708,False,False,True,False,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,fixed_60,interval_steps=4 (60 min),deterministic,,0.0,,211524.0,52665.0,52665.0,0.248978839280649,0.751021160719351,14.769178957440246,915.0,261.0,316.0,0.7780612244897959,0.743298131600325,0.7602825093477358,1.760087855698958,False,False,True,False,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,fixed_75,interval_steps=5 (75 min),deterministic,,0.0,,211524.0,42402.0,42402.0,0.2004595223237079,0.799540477676292,15.642808150329348,851.0,296.0,380.0,0.7419354838709677,0.6913078797725426,0.7157275021026072,2.20323433369616,False,False,True,False,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,fixed_90,interval_steps=6 (90 min),deterministic,,0.0,,211524.0,35265.0,35265.0,0.1667186702218188,0.8332813297781811,16.624898586738833,864.0,346.0,367.0,0.7140495867768595,0.7018683996750609,0.7079065956575173,2.733218006530866,False,False,True,False,1231.0,single_run,revision_eval,none,Unseen sensors; never used for RL development
heldout_sensors,test,heldout,semantic_expert,frozen_expert_thresholds,deterministic,,0.0,,211524.0,54280.0,54280.0,0.2566139066961668,0.7433860933038332,7.230393528528911,1229.0,9.0,2.0,0.9927302100161552,0.9983753046303818,0.9955447549615228,1.773099051469445,True,True,True,True,1231.0,single_run,revision_eval,none,Unseen sensors
heldout_sensors,test,heldout,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",deterministic,,0.0,,211524.0,57562.0,57562.0,0.2721298765151945,0.7278701234848055,9.440991933074397,1216.0,56.0,15.0,0.9559748427672956,0.9878147847278635,0.9716340391530164,1.4438345513916964,False,True,True,False,1231.0,single_run,revision_eval,none,VAL-selected Delta+heartbeat transferred to unseen sensors
heldout_sensors,test,heldout,cmappo_kl,tau=0.5,42,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_42\best_model.pt,0.0,,211524.0,45073.0,45073.0,0.2130869310338306,0.7869130689661693,8.681419757165772,1227.0,19.0,4.0,0.9847512038523274,0.9967506092607636,0.9907145740815504,2.025699735655419,True,True,True,True,1231.0,single_run,revision_eval,none,Parameter-shared actor transfer; no held-out tuning
heldout_sensors,test,heldout,cmappo_kl,tau=0.5,123,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_123\best_model.pt,0.0,,211524.0,48510.0,48510.0,0.2293356782209111,0.770664321779089,8.325806372458807,1226.0,5.0,5.0,0.9959382615759546,0.9959382615759546,0.9959382615759546,1.871415798476132,True,True,True,True,1231.0,single_run,revision_eval,none,Parameter-shared actor transfer; no held-out tuning
heldout_sensors,test,heldout,cmappo_kl,tau=0.5,2024,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_2024\best_model.pt,0.0,,211524.0,45619.0,45619.0,0.2156681984077457,0.7843318015922542,8.536855429311956,1228.0,13.0,3.0,0.9895245769540691,0.9975629569455728,0.9935275080906149,2.030407401648266,True,True,True,True,1231.0,single_run,revision_eval,none,Parameter-shared actor transfer; no held-out tuning
heldout_sensors,test,heldout,cmappo_kl,tau=0.5,3407,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_3407\best_model.pt,0.0,,211524.0,47416.0,47416.0,0.2241636882812352,0.7758363117187648,8.445761327906013,1226.0,7.0,5.0,0.994322789943228,0.9959382615759546,0.99512987012987,1.8937840149276937,True,True,True,True,1231.0,single_run,revision_eval,none,Parameter-shared actor transfer; no held-out tuning
heldout_sensors,test,heldout,cmappo_kl,tau=0.5,9999,C:\Users\test\Desktop\CAMPUS-SenseRL\results\rl_final\cmappo_kl\seed_9999\best_model.pt,0.0,,211524.0,47898.0,47898.0,0.2264423895160832,0.7735576104839167,8.485424076858202,1226.0,10.0,5.0,0.9919093851132686,0.9959382615759546,0.9939197405755978,1.854968123153476,True,True,True,True,1231.0,single_run,revision_eval,none,Parameter-shared actor transfer; no held-out tuning
packet_loss,val,final,fixed_60,interval_steps=4 (60 min),deterministic,,0.0,,206815.0,51149.0,51149.0,0.2473176510407852,0.7526823489592147,11.335269101794868,733.0,123.0,93.0,0.8563084112149533,0.887409200968523,0.8715814506539834,1.88528611413466,False,False,True,False,826.0,single_run,revision_eval,none,"Shared (t,sensor) drop mask; cost counted on attempts"
packet_loss,val,final,fixed_75,interval_steps=5 (75 min),deterministic,,0.0,,206815.0,41325.0,41325.0,0.1998162609095085,0.8001837390904916,11.755109070034443,731.0,136.0,95.0,0.8431372549019608,0.8849878934624698,0.8635558180744242,2.3895933758357955,False,False,True,False,826.0,single_run,revision_eval,none,"Shared (t,sensor) drop mask; cost counted on attempts"
packet_loss,val,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",deterministic,,0.0,,206815.0,56198.0,56198.0,0.2717307738800377,0.7282692261199624,9.224011897727348,818.0,43.0,8.0,0.9500580720092916,0.9903147699757868,0.9697688203912268,1.4430765044316591,False,True,True,False,826.0,single_run,revision_eval,none,"Shared (t,sensor) drop mask; cost counted on attempts"
